ticker,stage,reason_code,severity_bucket,is_large_cap,sector_wide,market_cap_eur,gics_sector,detail
AMH,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,11885265891.84,Real Estate,
AMKR,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,10723516554.24,Technology,
AML.L,basis_gates,GATE_VOLUME,BENIGN,False,False,415017257.76,Consumer Cyclical,
AMP,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,41858835855.36,Financial Services,
AMT,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,70075641978.88,Real Estate,
AN,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,6165514654.72,Consumer Cyclical,
ANE.MC,basis_gates,GATE_REVENUE_GROWTH,BENIGN,True,False,7037815296.0,Utilities,
APA,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,11443634050.560001,Energy,
ARE,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,7778147686.400001,Real Estate,
ARMK,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,12995553075.2,Industrials,
ARW,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,9606763289.6,Technology,
ASB,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,5055453104.64,Financial Services,
AT1.DE,basis_gates,GATE_REVENUE_GROWTH,BENIGN,False,False,2245031168.0,Real Estate,
ATO.PA,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,620423296.0,Technology,
AV.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,24244963936.256,Financial Services,
AVB,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,22992853816.32,Real Estate,
AVT,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,6321488989.440001,Technology,
AXP,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,196985770147.84,Financial Services,
BA,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,148087236362.24002,Industrials,
BAC,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,377156992942.08,Financial Services,
BAER.SW,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,15656519251.456,Financial Services,
BAH,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,7275088072.96,Industrials,
BARC.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,80201473544.192,Financial Services,
BARN.SW,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,6633160690.943999,Consumer Defensive,
BAS.DE,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,44569993216.0,Basic Materials,
BAYN.DE,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,47205474304.0,Healthcare,
BBVA.MC,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,133711912960.0,Financial Services,
BBWI,basis_gates,GATE_REVENUE_GROWTH,BENIGN,True,False,3518080097.92,Consumer Cyclical,
BBY.L,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,4826809903.104,Industrials,
BC,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,4452860788.4800005,Consumer Cyclical,
BCO,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,4231571837.44,Industrials,
BEZ.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,8916531975.68,Financial Services,
BG,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,17704647546.88,Consumer Defensive,
BHF,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,3085236406.4,Financial Services,
BKH,basis_gates,GATE_REVENUE_GROWTH,BENIGN,True,False,4702789620.4800005,Utilities,
BKT.MC,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,14316231680.0,Financial Services,
BLDR,basis_gates,GATE_REVENUE_GROWTH,BENIGN,True,False,6201504939.52,Industrials,
BLKB,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1685288835.52,Technology,
BMW.DE,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,35382906880.0,Consumer Cyclical,
BNP.PA,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,120187363328.0,Financial Services,
BNR.DE,basis_gates,GATE_REVENUE_GROWTH,BENIGN,True,False,8827721728.0,Basic Materials,
BNZL.L,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,10517527939.072,Consumer Defensive,
BOL.PA,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,10879172608.0,Communication Services,
BOL.ST,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,12272048384.24576,Basic Materials,
BPOST.BR,basis_gates,GATE_VOLUME,BENIGN,False,False,300401408.0,Industrials,
BRBR,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1249792176.3200002,Consumer Defensive,
BRK-B,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,957127533199.3601,Financial Services,
BRX,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,8388332029.440001,Real Estate,
BT-A.L,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,23187511001.088,Communication Services,
BVI.PA,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,12283579392.0,Industrials,
BX,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,137931279892.48,Financial Services,
BXP,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,10846524001.28,Real Estate,
BYG.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,False,False,2033570553.7280002,Real Estate,
C,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,192733886873.6,Financial Services,
CABK.MC,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,87358226432.0,Financial Services,
CAH,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,46736018237.44,Healthcare,
CAR,basis_gates,GATE_REVENUE_GROWTH,BENIGN,True,False,4211861349.1200004,Industrials,
CB,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,117366067834.88,Financial Services,
CBK.DE,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,41306038272.0,Financial Services,
CBRE,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,36879635251.200005,Real Estate,
CBSH,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,7398564997.120001,Financial Services,
CBT,basis_gates,GATE_REVENUE_GROWTH,BENIGN,True,False,3941674379.5200005,Basic Materials,
CCI,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,28925140055.04,Real Estate,
CDP,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,3803149314.5600004,Real Estate,
CEG,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,81396271247.36,Utilities,
CFG,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,26272111969.280003,Financial Services,
CFR,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,8968066539.52,Financial Services,
CG,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,14371025098.240002,Financial Services,
CHRW,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,15106110786.560001,Industrials,
CHWY,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,8026966118.400001,Consumer Cyclical,
CI,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,63966246051.840004,Healthcare,
CINF,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,23656706012.16,Financial Services,
CLF,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,5701748988.16,Basic Materials,
CLN.SW,basis_gates,GATE_REVENUE_GROWTH,BENIGN,True,False,3230389253.7599998,Basic Materials,
CNC,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,26663800683.52,Healthcare,
CNH,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,11025485836.800001,Industrials,
CNO,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,4461178572.8,Financial Services,
CNX,basis_gates,GATE_REVENUE_GROWTH,BENIGN,True,False,4594611343.360001,Energy,
CNXC,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1302162193.6000001,Technology,
COF,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,111237477089.28,Financial Services,
COLB,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,7671899284.4800005,Financial Services,
CON.DE,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,14372429824.0,Consumer Cyclical,
COP,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,127331703521.28001,Energy,
COR,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,52548498534.4,Healthcare,
COST,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,366209109852.16003,Consumer Defensive,
CPRI,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1586398943.3600001,Consumer Cyclical,
CPT,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,9525347873.28,Real Estate,
CRBG,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,12188960291.84,Financial Services,
CS.PA,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,91425325056.0,Financial Services,
CTG.L,basis_gates,GATE_VOLUME,BENIGN,False,False,46737573.904,Industrials,
CTRE,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,8595116935.68,Real Estate,
CUBE,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,8186286310.400001,Real Estate,
CUZ,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,4505096669.440001,Real Estate,
CVNA,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,80500695449.6,Consumer Cyclical,
CVS,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,115590117171.20001,Healthcare,
CYTK,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,9084447119.36,Healthcare,
DE,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,138873297059.84,Industrials,
DELL,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,227221454028.80002,Technology,
DGE.L,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,42486711185.408005,Consumer Defensive,
DHER.DE,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,11372367872.0,Consumer Cyclical,
DHL.DE,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,64647487488.0,Industrials,
DIA.MC,basis_gates,GATE_REVENUE_GROWTH,BENIGN,False,False,2304765952.0,Consumer Defensive,
DIE.BR,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,9434050560.0,Consumer Cyclical,
DINO,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,14107188728.320002,Energy,
DLN.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,False,False,2729235308.8,Real Estate,
DLR,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,61535447203.840004,Real Estate,
DOC,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,13055902871.04,Real Estate,
DOCM.SW,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,516425810.96,Healthcare,
DOW,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,18980641054.72,Basic Materials,
DTE,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,25609860526.08,Utilities,
DTG.DE,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,37406650368.0,Industrials,
EBS.VI,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,43817299968.0,Financial Services,
EDP.LS,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,18478628864.0,Utilities,
EEFT,basis_gates,GATE_GROSS_MARGIN,BENIGN,False,False,2356040279.6800003,Technology,
EFGN.SW,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,5189798478.08,Financial Services,
EG,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,12561057108.480001,Financial Services,
EGP,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,9749972021.76,Real Estate,
ELS,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,11311312568.32,Real Estate,
ELUX-B.ST,basis_gates,GATE_GROSS_MARGIN,BENIGN,False,False,2042576860.93824,Consumer Cyclical,
ELV,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,70708324802.56,Healthcare,
EMSN.SW,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,20525888319.488,Basic Materials,
ENEL.MI,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,97238056960.0,Utilities,
ENGI.PA,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,68884733952.0,Utilities,
EOAN.DE,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,48903753728.0,Utilities,
EPR,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,4125062713.6000004,Real Estate,
EQH,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,11283100413.44,Financial Services,
EQIX,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,87248018841.6,Real Estate,
EQR,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,22272788730.88,Real Estate,
ERIC-B.ST,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,27923924294.0416,Technology,
ERIE,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,10979287866.880001,Financial Services,
ESNT,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,5273014664.96,Financial Services,
ESS,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,16989718727.68,Real Estate,
EVK.DE,basis_gates,GATE_REVENUE_GROWTH,BENIGN,True,False,8173640192.0,Basic Materials,
EVR,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,10757049745.92,Financial Services,
EVT.DE,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,605938496.0,Healthcare,
EWBC,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,15568596828.160002,Financial Services,
EXO.AS,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,22777325568.0,Industrials,
EXR,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,28342549596.16,Real Estate,
F,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,50781633607.68,Consumer Cyclical,
FAF,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,6641995289.6,Financial Services,
FBIN,basis_gates,GATE_REVENUE_GROWTH,BENIGN,True,False,5097771336.96,Industrials,
FER.AS,basis_gates,GATE_VOLUME,REVIEW,True,False,40877985792.0,Industrials,
FFIN,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,4368954078.72,Financial Services,
FHN,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,10556781555.2,Financial Services,
FISV,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,24952526822.4,,
FITB,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,44434541015.04,Financial Services,
FLEX,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,36154634659.840004,Technology,
FLG,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,5144283772.16,Financial Services,
FLO,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1291007004.16,Consumer Defensive,
FLOW.AS,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1167001728.0,Financial Services,
FLR,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,6078779089.92,Industrials,
FN,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,13533544540.16,Technology,
FNB,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,5836295712.0,Financial Services,
FNF,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,12045963868.16,Financial Services,
FR,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,7825858465.280001,Real Estate,
FRT,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,9356598164.480001,Real Estate,
FRVIA.PA,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1635516160.0,Consumer Cyclical,
GALE.SW,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,4597162445.952,Healthcare,
GBCI,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,5567319522.56,Financial Services,
GFC.PA,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,5550830592.0,Real Estate,
GL,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,12275782023.68,Financial Services,
GLE.PA,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,59888181248.0,Financial Services,
GLEN.L,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,74382158176.256,Basic Materials,
GLPI,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,11324259832.32,Real Estate,
GN.CO,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1901208740.4544,Healthcare,
GS,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,260622740848.64,Financial Services,
GT,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1733003389.76,Consumer Cyclical,
HAS.L,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1035114448.704,Industrials,
HBAN,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,29866178293.760002,Financial Services,
HEN3.DE,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,30615207936.0,Consumer Defensive,
HIG,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,33747401164.800003,Financial Services,
HNR1.DE,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,30221643776.0,Financial Services,
HOG,basis_gates,GATE_GROSS_MARGIN,BENIGN,False,False,2240999064.32,Consumer Cyclical,
HOLN.SW,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,43547809447.936,Basic Materials,
HOMB,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,5403043393.280001,Financial Services,
HPQ,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,21634612536.32,Technology,
HR,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,6392867278.08,Real Estate,
HRL,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,11939062551.04,Consumer Defensive,
HSBA.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,315929011421.184,Financial Services,
HST,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,15124294696.960001,Real Estate,
HSX.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,6765591727.104,Financial Services,
HUM,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,37903171768.32,Healthcare,
HUSQ-B.ST,basis_gates,GATE_REVENUE_GROWTH,BENIGN,False,False,2011713340.5388799,Industrials,
HWC,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,5375261629.440001,Financial Services,
IBOC,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,4128738137.6000004,Financial Services,
ICG.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,6395140003.84,Financial Services,
IFF,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,17545309588.48,Basic Materials,
III.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,33549086484.48,Financial Services,
INCH.L,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,3414414002.9440002,Consumer Cyclical,
INGA.AS,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,86954270720.0,Financial Services,
INGR,basis_gates,GATE_REVENUE_GROWTH,BENIGN,True,False,5440833414.400001,Consumer Defensive,
INVH,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,15315649484.800001,Real Estate,
INVP.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,4770408215.552,Financial Services,
IRM,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,31571116656.640003,Real Estate,
IRT,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,3486260697.6000004,Real Estate,
ISP.MI,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,114631213056.0,Financial Services,
ITV.L,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,3246221948.928,Communication Services,
JBL,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,28638925127.68,Technology,
JEF,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,9633763776.0,Financial Services,
JLL,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,14169844602.880001,Real Estate,
JMAT.L,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,3909458905.856,Basic Materials,
JMT.LS,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,10909619200.0,Consumer Defensive,
JPM,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,811223716331.52,Financial Services,
KBC.BR,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,49446400000.0,Financial Services,
KBH,basis_gates,GATE_REVENUE_GROWTH,BENIGN,False,False,2923644780.1600003,Consumer Cyclical,
KD,basis_gates,GATE_REVENUE_GROWTH,BENIGN,False,False,2592097106.56,Technology,
KER.PA,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,34848419840.0,Consumer Cyclical,
KEY,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,21008481960.960003,Financial Services,
KIM,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,14906643860.480001,Real Estate,
KNSL,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,7042960285.440001,Financial Services,
KNX,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,9816998430.720001,Industrials,
KRC,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,3955036488.96,Real Estate,
KRG,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,5162111022.08,Real Estate,
L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,20708307973.120003,Financial Services,
LAD,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,7350095592.96,Consumer Cyclical,
LAMR,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,14081224023.04,Real Estate,
LAND.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,6144621919.744,Real Estate,
LANV,basis_gates,GATE_VOLUME,BENIGN,False,False,145506621.68,Consumer Cyclical,
LEA,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,5677287764.4800005,Consumer Cyclical,
LGEN.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,19180236759.04,Financial Services,
LH,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,21699888066.56,Healthcare,
LIGHT.AS,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1753748480.0,Industrials,
LLOY.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,77836732510.20801,Financial Services,
LMT,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,116670939668.48001,Industrials,
LPX,basis_gates,GATE_REVENUE_GROWTH,BENIGN,True,False,4389821603.84,Industrials,
LXS.DE,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1428167936.0,Basic Materials,
LYB,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,17383381288.96,Basic Materials,
MAA,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,13699288174.08,Real Estate,
MAERSK-B.CO,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,33605056616.202244,Industrials,
MAS,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,12227375690.24,Industrials,
MB.MI,basis_gates,RESOLUTION_STATEMENT_UNAVAILABLE,REVIEW,True,False,22518437888.0,Financial Services,
MBG.DE,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,44736036864.0,Consumer Cyclical,
