ticker,stage,reason_code,severity_bucket,is_large_cap,sector_wide,market_cap_eur,gics_sector,detail
RNL.PA,resolution,RESOLUTION_NO_SYMBOL_DATA,REVIEW,False,False,,,NO_RAW_MC
SNX,resolution,RESOLUTION_NO_SYMBOL_DATA,REVIEW,False,False,,Technology,NO_RAW_MC
TTC,resolution,RESOLUTION_NO_SYMBOL_DATA,REVIEW,False,False,,Industrials,NO_RAW_MC
UBI.PA,resolution,RESOLUTION_NO_SYMBOL_DATA,REVIEW,False,False,,Communication Services,NO_RAW_MC
UCG.MI,resolution,RESOLUTION_NO_SYMBOL_DATA,REVIEW,False,False,,Financial Services,NO_RAW_MC
VER.VI,resolution,RESOLUTION_NO_SYMBOL_DATA,REVIEW,False,False,,Utilities,NO_RAW_MC
VIG.VI,resolution,RESOLUTION_NO_SYMBOL_DATA,REVIEW,False,False,,Financial Services,NO_RAW_MC
1COV.DE,basis_gates,GATE_VOLUME,REVIEW,True,False,11320645632.0,,
AA,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,11351258387.1488,Basic Materials,
ABF.L,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,16728021164.646399,Consumer Defensive,
ABN.AS,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,33990969344.0,Financial Services,
AC.PA,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,10725791744.0,Consumer Cyclical,
ACA.PA,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,55944548352.0,Financial Services,
ACGL,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,28816143587.328,Financial Services,
ACM,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,7472625469.3376,Industrials,
ADC,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,7759820312.8832,Real Estate,
ADEN.SW,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,4435346098.688001,Industrials,
ADM,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,33736601142.0672,Consumer Defensive,
ADM.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,14026840138.751999,Financial Services,
AFG,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,10178593724.7232,Financial Services,
AFL,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,50013222350.4384,Financial Services,
AGCO,basis_gates,GATE_REVENUE_GROWTH,BENIGN,True,False,7134604287.8464,Industrials,
AHR,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,10363951603.199999,Real Estate,
AIG,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,34382107052.8512,Financial Services,
AIZ,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,11971353553.8176,Financial Services,
AKZA.AS,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,10575380480.0,Basic Materials,
ALL,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,56132331986.944,Financial Services,
ALLY,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,11056754581.913599,Financial Services,
AMH,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,11755222027.9808,Real Estate,
AMKR,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,10119476578.2016,Technology,
AML.L,basis_gates,GATE_VOLUME,BENIGN,False,False,396505947.488,Consumer Cyclical,
AMP,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,42071610904.1664,Financial Services,
AMT,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,70497555224.1664,Real Estate,
AN,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,5729317745.2544,Consumer Cyclical,
ANE.MC,basis_gates,GATE_REVENUE_GROWTH,BENIGN,True,False,6971321856.0,Utilities,
ARE,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,7600729373.696,Real Estate,
ARMK,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,12782793792.8192,Industrials,
ARW,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,8961119457.3824,Technology,
ASB,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,4977750767.4623995,Financial Services,
AT1.DE,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1980970752.0,Real Estate,
ATO.PA,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,552609792.0,Technology,
AV.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,25477511711.9488,Financial Services,
AVB,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,22632629732.9664,Real Estate,
AVT,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,6329477055.3856,Technology,
AXP,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,191996930488.72958,Financial Services,
BA,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,141412503391.4368,Industrials,
BAC,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,372968959324.9792,Financial Services,
BAER.SW,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,16461944047.616001,Financial Services,
BAH,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,7835630179.123199,Industrials,
BARC.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,77819575873.536,Financial Services,
BARN.SW,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,6502011636.5312,Consumer Defensive,
BAS.DE,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,45611642880.0,Basic Materials,
BBVA.MC,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,138123182080.0,Financial Services,
BBWI,basis_gates,GATE_REVENUE_GROWTH,BENIGN,True,False,3342507924.5312,Consumer Cyclical,
BBY.L,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,4856172636.3136,Industrials,
BC,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,4234997485.7216,Consumer Cyclical,
BCO,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,3862765090.56,Industrials,
BEZ.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,9008369780.8384,Financial Services,
BG,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,19225059351.9616,Consumer Defensive,
BHF,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,False,False,2625720458.8544,Financial Services,
BIO,basis_gates,GATE_REVENUE_GROWTH,BENIGN,True,False,8890120508.6208,Healthcare,
BKT.MC,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,14976774144.0,Financial Services,
BLDR,basis_gates,GATE_REVENUE_GROWTH,BENIGN,True,False,6152047138.611199,Industrials,
BLKB,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1878445038.1311998,Technology,
BMW.DE,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,37099708416.0,Consumer Cyclical,
BNP.PA,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,112646881280.0,Financial Services,
BNZL.L,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,10455273411.7888,Consumer Defensive,
BOL.PA,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,10789569536.0,Communication Services,
BOL.ST,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,14323453905.46944,Basic Materials,
BPOST.BR,basis_gates,GATE_VOLUME,BENIGN,False,False,258401232.0,Industrials,
BRBR,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1078369445.376,Consumer Defensive,
BRK-B,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,929111358426.3168,Financial Services,
BRX,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,7634117458.432,Real Estate,
BT-A.L,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,23591624875.2128,Communication Services,
BVI.PA,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,12114797568.0,Industrials,
BX,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,147432767014.5024,Financial Services,
BXP,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,10589683801.6,Real Estate,
BYG.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,False,False,2006352721.7663999,Real Estate,
C,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,190117300797.44,Financial Services,
CABK.MC,basis_gates,RESOLUTION_STATEMENT_UNAVAILABLE,REVIEW,True,False,91430502400.0,Financial Services,
CAH,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,46987571450.2656,Healthcare,
CAR,basis_gates,GATE_REVENUE_GROWTH,BENIGN,True,False,4486499307.1616,Industrials,
CB,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,112487073676.4928,Financial Services,
CBK.DE,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,43439243264.0,Financial Services,
CBRE,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,36358201988.3008,Real Estate,
CBSH,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,7127730036.992,Financial Services,
CCI,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,28651535435.776,Real Estate,
CDP,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,3591131880.8831997,Real Estate,
CEG,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,83830702633.7792,Utilities,
CFG,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,24977451160.3712,Financial Services,
CFR,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,8609169452.9536,Financial Services,
CG,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,14847898637.5168,Financial Services,
CHRW,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,15058882411.1104,Industrials,
CHWY,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,8390813230.4896,Consumer Cyclical,
CI,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,62818540865.945595,Healthcare,
CINF,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,22453975042.6624,Financial Services,
CLF,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,5674422937.1392,Basic Materials,
CLN.SW,basis_gates,GATE_REVENUE_GROWTH,BENIGN,True,False,3798742460.3136005,Basic Materials,
CLX,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,10171778552.2176,Consumer Defensive,
CNC,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,27368889813.8112,Healthcare,
CNO,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,4365127689.2671995,Financial Services,
CNX,basis_gates,GATE_REVENUE_GROWTH,BENIGN,True,False,4634603437.0048,Energy,
CNXC,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1581541395.4176,Technology,
COF,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,113319581078.3232,Financial Services,
COLB,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,7220515669.9648,Financial Services,
COR,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,53174365475.6352,Healthcare,
COST,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,360452362872.42236,Consumer Defensive,
CPRI,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1309774708.352,Consumer Cyclical,
CPT,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,10543744653.9264,Real Estate,
CRBG,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,12490523501.8752,Financial Services,
CS.PA,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,90117865472.0,Financial Services,
CTG.L,basis_gates,GATE_VOLUME,BENIGN,False,False,48568362.880799994,Industrials,
CTRE,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,7925237044.224,Real Estate,
CTVA,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,48621837296.0256,Basic Materials,
CUBE,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,7742063301.12,Real Estate,
CUZ,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,4109632788.6847997,Real Estate,
CVNA,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,70117429256.192,Consumer Cyclical,
CVS,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,103425096896.512,Healthcare,
CYTK,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,8488854191.2064,Healthcare,
DE,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,152053349924.86398,Industrials,
DELL,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,253720874762.24,Technology,
DGE.L,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,44317144086.11839,Consumer Defensive,
DHER.DE,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,11255925760.0,Consumer Cyclical,
DIE.BR,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,9397239808.0,Consumer Cyclical,
DINO,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,15555442105.1392,Energy,
DLN.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,False,False,2630226507.0592,Real Estate,
DLR,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,60355019572.8384,Real Estate,
DOC,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,12710078926.6432,Real Estate,
DOCM.SW,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,591039831.2192,Healthcare,
DOW,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,18983672272.896,Basic Materials,
DTE,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,24302811687.7312,Utilities,
EBS.VI,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,47119134720.0,Financial Services,
EEFT,basis_gates,GATE_GROSS_MARGIN,BENIGN,False,False,2238794528.8448,Technology,
EFGN.SW,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,5119966869.504001,Financial Services,
EG,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,12369792928.153599,Financial Services,
EGP,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,9237688134.0416,Real Estate,
ELS,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,10955273850.4704,Real Estate,
ELUX-B.ST,basis_gates,GATE_GROSS_MARGIN,BENIGN,False,False,2029955931.83232,Consumer Cyclical,
ELV,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,73305332228.096,Healthcare,
EMSN.SW,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,19652490825.728,Basic Materials,
ENGI.PA,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,62501867520.0,Utilities,
EOAN.DE,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,46512787456.0,Utilities,
EPR,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,3872977709.0048,Real Estate,
EQH,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,11774465697.8944,Financial Services,
EQIX,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,88935805599.744,Real Estate,
EQR,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,21192946805.76,Real Estate,
ERIC-B.ST,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,28243279697.018883,Technology,
ERIE,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,11507050638.2336,Financial Services,
ESNT,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,5228647256.2688,Financial Services,
ESS,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,16795971036.774399,Real Estate,
EVR,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,9485413349.9904,Financial Services,
EVT.DE,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,576796544.0,Healthcare,
EWBC,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,14967058785.279999,Financial Services,
EXO.AS,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,24042731520.0,Financial Services,
EXR,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,26815627249.663998,Real Estate,
F,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,47866036516.864,Consumer Cyclical,
FAF,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,6498921254.7584,Financial Services,
FBIN,basis_gates,GATE_REVENUE_GROWTH,BENIGN,True,False,4553735758.6944,Industrials,
FER.AS,basis_gates,GATE_VOLUME,REVIEW,True,False,36354740224.0,Industrials,
FFIN,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,4101223823.4112,Financial Services,
FHN,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,9921818058.4448,Financial Services,
FISV,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,24410879214.1824,,
FITB,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,41990347312.7424,Financial Services,
FLEX,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,34751648296.96,Technology,
FLG,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,4757479348.3776,Financial Services,
FLO,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1263227803.1872,Consumer Defensive,
FLOW.AS,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1290400768.0,Financial Services,
FLR,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,6277612878.387199,Industrials,
FN,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,12741946846.1056,Technology,
FNB,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,5587869188.1984,Financial Services,
FNF,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,10727202325.8112,Financial Services,
FR,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,7301038136.7296,Real Estate,
FRT,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,8734265652.1216,Real Estate,
FRVIA.PA,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1691422592.0,Consumer Cyclical,
GALE.SW,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,4403736110.8992,Healthcare,
GBCI,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,5192532749.823999,Financial Services,
GFC.PA,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,5065734656.0,Real Estate,
GL,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,11426447489.843199,Financial Services,
GLE.PA,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,53074198528.0,Financial Services,
GLEN.L,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,81522282443.5712,Basic Materials,
GLPI,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,10849873667.3792,Real Estate,
GN.CO,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1881252293.09952,Healthcare,
GPK,basis_gates,GATE_REVENUE_GROWTH,BENIGN,False,False,2855409143.0912,Consumer Cyclical,
GS,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,257221529695.0272,Financial Services,
GT,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1554393240.832,Consumer Cyclical,
HAS.L,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1407056834.7136,Industrials,
HBAN,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,29028215460.6592,Financial Services,
HEN3.DE,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,30784864256.0,Consumer Defensive,
HIG,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,32043595545.8048,Financial Services,
HNR1.DE,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,31138181120.0,Financial Services,
HOG,basis_gates,GATE_GROSS_MARGIN,BENIGN,False,False,2473424631.9872,Consumer Cyclical,
HOMB,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,5074860141.9776,Financial Services,
HPQ,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,23311498157.2608,Technology,
HR,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,5689148436.019199,Real Estate,
HRL,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,10354869409.279999,Consumer Defensive,
HSBA.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,305352566705.35675,Financial Services,
HST,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,13119161221.4272,Real Estate,
HSX.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,6830539608.166399,Financial Services,
HUM,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,39626423298.048,Healthcare,
HUSQ-B.ST,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1946585319.0144,Industrials,
HWC,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,5145774441.1648,Financial Services,
IBOC,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,3757286430.2592,Financial Services,
ICG.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,6842796762.0096,Financial Services,
III.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,32939746743.500797,Financial Services,
INCH.L,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,3421434505.2159996,Consumer Cyclical,
INGA.AS,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,86968786944.0,Financial Services,
INVH,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,14905970009.088,Real Estate,
INVP.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,4859321712.179199,Financial Services,
IRM,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,29570191414.8864,Real Estate,
IRT,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,3367316863.0784,Real Estate,
ISP.MI,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,118520496128.0,Financial Services,
ITV.L,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,3063832877.7728,Communication Services,
JBL,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,27544269623.7056,Technology,
JEF,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,9219414407.168,Financial Services,
JHG,basis_gates,RESOLUTION_STATEMENT_UNAVAILABLE,REVIEW,True,False,6892441254.3488,Financial Services,
JLL,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,14494757366.681599,Real Estate,
JMAT.L,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,3347739323.0848,Basic Materials,
JMT.LS,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,11311816704.0,Consumer Defensive,
JPM,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,814916994537.8816,Financial Services,
KBH,basis_gates,GATE_REVENUE_GROWTH,BENIGN,False,False,2813909909.6832,Consumer Cyclical,
KD,basis_gates,GATE_REVENUE_GROWTH,BENIGN,False,False,2522726395.8272,Technology,
KER.PA,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,31151192064.0,Consumer Cyclical,
KEY,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,19857525701.2224,Financial Services,
KHC,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,26211966445.158398,Consumer Defensive,
KIM,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,13695292397.1584,Real Estate,
KNSL,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,7333861890.9696,Financial Services,
KNX,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,9601621343.8464,Industrials,
KRC,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,3671011099.0592,Real Estate,
KRG,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,4558723911.2192,Real Estate,
L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,19062581548.031998,Financial Services,
